file_name,language,total_lines,blank_lines,comment_lines,comment_ratio,avg_line_length,max_line_length,long_lines_count,max_indentation,num_functions,num_classes,num_if_else,num_loops,num_try_except,has_docstrings,single_letter_vars,magic_numbers,avg_func_length,max_func_length,very_long_functions,label
C-Plus-Plus_dynamic_programming_cut_rod.cpp,cpp,115,7,50,0.43478260869565216,35.666666666666664,81,0,3,13,0,0,2,0,1,1,35,24.0,35,0,0
C-Plus-Plus_dynamic_programming_edit_distance.cpp,cpp,86,14,30,0.3488372093023256,31.88888888888889,74,0,8,14,0,7,2,0,0,2,0,12.0,24,0,0
C-Plus-Plus_dynamic_programming_egg_dropping_puzzle.cpp,cpp,48,9,6,0.125,31.82051282051282,81,0,5,5,0,1,5,0,0,5,0,16.0,25,0,0
C-Plus-Plus_dynamic_programming_fibonacci_bottom_up.cpp,cpp,21,0,0,0.0,18.80952380952381,36,0,2,3,0,0,1,0,0,1,0,9.5,11,0,0
C-Plus-Plus_dynamic_programming_floyd_warshall.cpp,cpp,110,16,15,0.13636363636363635,32.0531914893617,80,0,5,12,1,3,13,0,0,13,0,20.5,25,0,0
C-Plus-Plus_dynamic_programming_house_robber.cpp,cpp,114,7,47,0.41228070175438597,34.19626168224299,86,0,6,14,0,3,1,0,1,0,2,26.666666666666668,39,0,0
C-Plus-Plus_dynamic_programming_kadane.cpp,cpp,74,2,40,0.5405405405405406,34.5,81,0,7,7,0,0,2,0,1,1,0,21.0,28,0,0
C-Plus-Plus_dynamic_programming_longest_common_string.cpp,cpp,159,14,57,0.3584905660377358,37.00689655172414,81,0,12,38,1,1,5,0,1,0,5,8.555555555555555,18,0,0
C-Plus-Plus_dynamic_programming_longest_common_subsequence.cpp,cpp,66,6,3,0.045454545454545456,30.616666666666667,78,0,8,10,0,7,4,0,0,5,4,18.666666666666668,37,0,0
C-Plus-Plus_dynamic_programming_longest_increasing_subsequence.cpp,cpp,97,11,39,0.4020618556701031,33.54651162790697,81,0,4,14,0,1,5,0,1,5,2,16.333333333333332,27,0,0
C-Plus-Plus_dynamic_programming_longest_increasing_subsequence_nlogn.cpp,cpp,43,2,7,0.16279069767441862,32.5609756097561,81,0,7,10,0,3,2,0,0,2,0,17.0,22,0,0
C-Plus-Plus_dynamic_programming_longest_palindromic_subsequence.cpp,cpp,100,8,43,0.43,32.79347826086956,98,0,11,16,0,4,3,0,1,0,0,21.333333333333332,54,1,0
C-Plus-Plus_dynamic_programming_matrix_chain_multiplication.cpp,cpp,61,15,18,0.29508196721311475,37.76086956521739,80,0,4,6,0,3,1,0,0,2,3,18.5,26,0,0
C-Plus-Plus_dynamic_programming_maximum_circular_subarray.cpp,cpp,87,15,37,0.42528735632183906,37.40277777777778,148,5,2,11,0,2,2,0,1,2,9,16.333333333333332,34,0,0
C-Plus-Plus_dynamic_programming_minimum_edit_distance.cpp,cpp,174,15,90,0.5172413793103449,38.42138364779874,81,0,8,14,0,6,2,0,1,0,0,36.0,81,1,0
C-Plus-Plus_dynamic_programming_palindrome_partitioning.cpp,cpp,131,18,50,0.3816793893129771,36.86725663716814,81,0,12,15,0,2,6,0,1,4,0,26.333333333333332,55,1,0
C-Plus-Plus_dynamic_programming_partition_problem.cpp,cpp,106,7,57,0.5377358490566038,43.36363636363637,82,0,8,13,0,2,3,0,1,0,0,17.666666666666668,40,0,0
C-Plus-Plus_dynamic_programming_searching_of_element_in_dynamic_array.cpp,cpp,80,1,48,0.6,37.063291139240505,81,0,3,3,0,0,3,0,0,0,0,15.0,43,0,0
C-Plus-Plus_dynamic_programming_shortest_common_supersequence.cpp,cpp,179,23,71,0.39664804469273746,33.94871794871795,138,3,6,23,0,5,0,0,1,6,0,42.0,80,1,0
C-Plus-Plus_dynamic_programming_subset_sum_dynamic.cpp,cpp,123,15,52,0.42276422764227645,36.22222222222222,78,0,6,20,0,3,2,0,1,2,4,25.666666666666668,46,0,0
C-Plus-Plus_dynamic_programming_trapped_rainwater.cpp,cpp,104,19,29,0.27884615384615385,40.31764705882353,79,0,16,19,0,1,3,0,1,0,1,19.666666666666668,30,0,0
C-Plus-Plus_dynamic_programming_trapped_rainwater2.cpp,cpp,111,17,32,0.2882882882882883,41.56382978723404,80,0,16,17,0,6,1,0,1,0,1,21.666666666666668,36,0,0
C-Plus-Plus_dynamic_programming_tree_height.cpp,cpp,70,7,30,0.42857142857142855,28.428571428571427,79,0,3,9,0,1,2,0,0,1,0,18.0,23,0,0
C-Plus-Plus_dynamic_programming_unbounded_0_1_knapsack.cpp,cpp,173,14,71,0.41040462427745666,44.144654088050316,81,0,10,9,0,5,0,0,1,0,12,39.333333333333336,64,1,0
C-Plus-Plus_dynamic_programming_word_break.cpp,cpp,186,17,111,0.5967741935483871,37.94082840236686,81,0,3,17,0,3,2,0,1,1,0,40.666666666666664,99,1,0
C-Plus-Plus_games_memory_game.cpp,cpp,414,55,125,0.30193236714975846,36.58495821727019,81,0,9,69,0,21,10,0,1,8,7,80.0,270,1,0
C-Plus-Plus_geometry_graham_scan_algorithm.cpp,cpp,76,5,48,0.631578947368421,48.88732394366197,82,0,2,14,0,0,1,0,1,1,0,9.5,15,0,0
C-Plus-Plus_geometry_jarvis_algorithm.cpp,cpp,179,17,93,0.5195530726256983,38.68518518518518,105,2,14,20,2,3,4,1,1,4,0,31.25,97,1,0
C-Plus-Plus_geometry_line_segment_intersection.cpp,cpp,104,14,30,0.28846153846153844,39.266666666666666,77,0,8,11,2,8,0,0,1,0,0,23.666666666666668,56,1,0
C-Plus-Plus_graphics_spirograph.cpp,cpp,284,27,117,0.4119718309859155,35.22568093385214,83,0,5,51,0,12,4,0,1,2,14,109.5,204,1,0
C-Plus-Plus_graph_bidirectional_dijkstra.cpp,cpp,294,32,97,0.3299319727891156,42.545801526717554,94,0,13,53,0,9,5,0,1,0,0,75.66666666666667,145,1,0
C-Plus-Plus_graph_breadth_first_search.cpp,cpp,203,17,156,0.7684729064039408,35.666666666666664,81,0,5,34,1,2,5,0,1,1,0,42.0,72,1,0
C-Plus-Plus_graph_bridge_finding_with_tarjan_algorithm.cpp,cpp,83,3,22,0.26506024096385544,29.2625,74,0,5,20,1,3,3,0,1,0,0,34.0,39,0,0
C-Plus-Plus_graph_connected_components.cpp,cpp,148,15,110,0.7432432432432432,30.661654135338345,79,0,3,42,0,2,3,0,1,3,3,32.333333333333336,50,0,0
C-Plus-Plus_graph_connected_components_with_dsu.cpp,cpp,120,4,56,0.4666666666666667,29.870689655172413,81,0,3,19,0,2,4,0,1,0,0,27.0,62,1,0
C-Plus-Plus_graph_cycle_check_directed_graph.cpp,cpp,314,31,143,0.4554140127388535,38.48056537102474,81,0,8,52,3,12,8,0,1,0,0,60.0,129,2,0
C-Plus-Plus_graph_depth_first_search.cpp,cpp,133,10,102,0.7669172932330827,27.67479674796748,75,0,6,17,0,1,2,0,1,0,0,40.0,59,1,0
C-Plus-Plus_graph_depth_first_search_with_stack.cpp,cpp,207,28,86,0.41545893719806765,35.93296089385475,105,4,5,40,0,2,4,0,1,0,0,42.666666666666664,65,1,0
C-Plus-Plus_graph_dijkstra.cpp,cpp,180,22,129,0.7166666666666667,36.58227848101266,81,0,6,41,0,3,3,0,1,4,0,39.666666666666664,61,1,0
C-Plus-Plus_graph_hamiltons_cycle.cpp,cpp,145,14,52,0.3586206896551724,30.870229007633586,81,0,6,33,0,4,6,0,1,0,0,13.5,41,0,0
C-Plus-Plus_graph_hopcroft_karp.cpp,cpp,325,60,109,0.3353846153846154,37.652830188679246,152,15,5,49,1,8,7,0,1,7,0,66.33333333333333,152,1,0
C-Plus-Plus_graph_is_graph_bipartite.cpp,cpp,171,12,82,0.47953216374269003,30.037735849056602,81,0,6,27,1,4,3,0,1,0,0,37.333333333333336,82,1,0
C-Plus-Plus_graph_is_graph_bipartite2.cpp,cpp,126,6,59,0.46825396825396826,40.35,81,0,9,15,0,4,3,0,1,0,0,27.666666666666668,67,1,0
C-Plus-Plus_graph_kosaraju.cpp,cpp,129,6,45,0.3488372093023256,33.16260162601626,80,0,9,26,0,6,11,0,1,9,0,16.4,32,0,0
C-Plus-Plus_graph_kruskal.cpp,cpp,64,5,2,0.03125,26.76271186440678,75,0,3,13,0,2,5,0,0,3,0,9.6,19,0,0
C-Plus-Plus_graph_lowest_common_ancestor.cpp,cpp,258,18,145,0.562015503875969,33.99583333333333,81,0,5,42,3,5,8,0,1,2,0,63.333333333333336,167,1,0
C-Plus-Plus_graph_max_flow_with_ford_fulkerson_and_edmond_karp_algo.cpp,cpp,117,1,16,0.13675213675213677,33.560344827586206,81,0,6,19,1,3,9,0,0,3,3,49.5,83,1,0
C-Plus-Plus_graph_number_of_paths.cpp,cpp,151,18,50,0.33112582781456956,41.721804511278194,114,5,7,19,0,3,1,0,1,0,0,35.0,51,1,0
C-Plus-Plus_graph_prim.cpp,cpp,57,7,6,0.10526315789473684,31.46,70,0,4,11,0,3,3,0,0,3,0,22.5,26,0,0
C-Plus-Plus_graph_topological_sort.cpp,cpp,189,16,66,0.3492063492063492,30.179190751445088,80,0,3,45,1,3,5,1,1,2,0,47.333333333333336,85,2,0
C-Plus-Plus_graph_topological_sort_by_kahns_algo.cpp,cpp,68,6,5,0.07352941176470588,25.5,81,0,7,12,0,4,7,0,0,5,0,27.5,33,0,0
C-Plus-Plus_graph_travelling_salesman_problem.cpp,cpp,112,11,44,0.39285714285714285,36.21782178217822,81,0,7,17,0,1,3,0,1,1,48,21.666666666666668,37,0,0
C-Plus-Plus_greedy_algorithms_binary_addition.cpp,cpp,119,10,49,0.4117647058823529,42.81651376146789,83,0,9,31,1,2,1,0,1,1,33,25.666666666666668,50,0,0
C-Plus-Plus_greedy_algorithms_boruvkas_minimum_spanning_tree.cpp,cpp,227,26,84,0.3700440528634361,39.38805970149254,81,0,6,20,0,10,8,0,1,7,2,54.0,136,1,0
C-Plus-Plus_greedy_algorithms_digit_separation.cpp,cpp,142,14,52,0.36619718309859156,39.03125,87,0,4,22,1,1,1,0,1,0,5,23.75,45,0,0
C-Plus-Plus_greedy_algorithms_dijkstra_greedy.cpp,cpp,202,27,80,0.39603960396039606,30.725714285714286,118,2,4,33,1,4,8,0,1,8,0,48.0,115,1,0
C-Plus-Plus_greedy_algorithms_gale_shapley.cpp,cpp,155,15,56,0.36129032258064514,40.55714285714286,81,0,7,18,0,4,2,0,1,0,0,35.333333333333336,72,1,0
C-Plus-Plus_greedy_algorithms_huffman.cpp,cpp,108,23,25,0.23148148148148148,31.58823529411765,74,0,5,21,3,3,2,0,0,1,4,12.166666666666666,31,0,0
C-Plus-Plus_greedy_algorithms_jump_game.cpp,cpp,74,5,43,0.581081081081081,37.85507246376812,81,0,3,15,0,1,1,0,1,0,2,10.333333333333334,19,0,0
C-Plus-Plus_greedy_algorithms_knapsack.cpp,cpp,78,11,3,0.038461538461538464,30.62686567164179,76,0,4,12,1,3,3,0,0,5,0,13.0,35,0,0
C-Plus-Plus_greedy_algorithms_kruskals_minimum_spanning_tree.cpp,cpp,188,18,55,0.2925531914893617,46.73529411764706,111,2,5,20,0,2,2,0,1,2,6,45.0,102,1,0
C-Plus-Plus_greedy_algorithms_prims_minimum_spanning_tree.cpp,cpp,64,11,0,0.0,27.28301886792453,76,0,5,7,1,3,5,0,0,5,0,8.0,22,0,0
C-Plus-Plus_hashing_chaining.cpp,cpp,186,14,58,0.3118279569892473,30.982558139534884,80,0,6,25,1,5,6,0,1,2,0,77.5,103,2,0
C-Plus-Plus_hashing_double_hash_hash_table.cpp,cpp,303,17,87,0.2871287128712871,30.272727272727273,80,0,8,51,1,15,4,1,1,3,1,133.0,212,2,0
C-Plus-Plus_hashing_linear_probing_hash_table.cpp,cpp,277,15,73,0.26353790613718414,30.15267175572519,80,0,6,48,1,15,4,1,1,3,0,121.5,189,2,0
C-Plus-Plus_hashing_md5.cpp,cpp,384,29,153,0.3984375,39.72112676056338,81,0,7,79,0,9,10,0,1,0,143,72.75,220,1,0
C-Plus-Plus_hashing_quadratic_probing_hash_table.cpp,cpp,301,17,74,0.24584717607973422,31.003521126760564,80,0,10,51,1,16,4,1,1,3,1,132.0,208,2,0
C-Plus-Plus_hashing_sha1.cpp,cpp,307,28,111,0.36156351791530944,38.54480286738351,81,0,10,55,0,7,11,0,1,0,33,56.0,153,1,0
C-Plus-Plus_hashing_sha256.cpp,cpp,329,26,89,0.270516717325228,35.772277227722775,81,0,13,75,2,6,6,2,1,0,49,33.75,199,1,0
C-Plus-Plus_machine_learning_adaline_learning.cpp,cpp,378,61,153,0.40476190476190477,40.88328075709779,84,0,7,69,1,9,10,0,1,10,21,58.0,188,1,0
C-Plus-Plus_machine_learning_a_star_search.cpp,cpp,712,45,275,0.3862359550561798,39.685157421289354,81,0,9,146,3,22,28,0,1,0,15,208.0,468,2,0
C-Plus-Plus_machine_learning_kohonen_som_topology.cpp,cpp,613,59,235,0.3833605220228385,39.18231046931408,117,1,7,142,0,15,29,0,1,23,15,54.77777777777778,283,1,0
C-Plus-Plus_machine_learning_kohonen_som_trace.cpp,cpp,488,43,231,0.4733606557377049,36.7752808988764,119,3,6,106,0,10,16,0,1,14,13,18.894736842105264,160,1,0
C-Plus-Plus_machine_learning_k_nearest_neighbors.cpp,cpp,194,14,69,0.3556701030927835,37.272222222222226,81,0,10,41,1,1,4,0,1,1,6,50.333333333333336,101,1,0
C-Plus-Plus_machine_learning_neural_network.cpp,cpp,837,35,342,0.40860215053763443,41.78304239401496,81,0,17,142,2,27,21,0,1,1,49,250.66666666666666,724,1,0
C-Plus-Plus_machine_learning_ordinary_least_squares_regressor.cpp,cpp,473,66,176,0.37209302325581395,34.93366093366093,81,0,10,73,0,8,34,0,1,0,38,17.647058823529413,59,1,0
C-Plus-Plus_math_aliquot_sum.cpp,cpp,77,9,40,0.5194805194805194,24.558823529411764,76,0,3,13,0,2,1,0,1,0,3,8.5,18,0,0
C-Plus-Plus_math_approximate_pi.cpp,cpp,83,7,41,0.4939759036144578,30.960526315789473,81,0,3,15,0,1,2,0,1,0,3,14.0,26,0,0
C-Plus-Plus_math_area.cpp,cpp,303,35,93,0.3069306930693069,39.014925373134325,92,0,10,54,0,0,0,0,1,0,25,80.0,141,2,0
C-Plus-Plus_math_armstrong_number.cpp,cpp,91,6,47,0.5164835164835165,31.270588235294117,81,0,2,16,0,1,2,0,1,0,8,7.833333333333333,18,0,0
C-Plus-Plus_math_binary_exponent.cpp,cpp,71,5,31,0.43661971830985913,27.439393939393938,78,0,3,10,0,5,1,0,1,0,0,11.25,16,0,0
C-Plus-Plus_math_binomial_calculate.cpp,cpp,92,10,35,0.3804347826086957,29.121951219512194,72,0,3,20,0,4,1,0,1,0,23,19.0,31,0,0
C-Plus-Plus_math_check_amicable_pair.cpp,cpp,84,5,47,0.5595238095238095,31.240506329113924,79,0,4,13,0,2,1,0,1,0,10,16.333333333333332,37,0,0
C-Plus-Plus_math_check_factorial.cpp,cpp,74,6,39,0.527027027027027,28.38235294117647,79,0,2,14,0,1,1,0,1,1,4,14.0,29,0,0
C-Plus-Plus_math_check_prime.cpp,cpp,84,5,42,0.5,34.55696202531646,81,0,4,16,0,5,1,0,1,0,3,16.666666666666668,33,0,0
C-Plus-Plus_math_complex_numbers.cpp,cpp,271,20,121,0.44649446494464945,37.77290836653386,81,0,7,63,1,3,0,0,1,1,3,34.833333333333336,133,2,0
C-Plus-Plus_math_double_factorial.cpp,cpp,71,8,27,0.38028169014084506,27.317460317460316,80,0,3,15,0,2,1,0,1,0,4,6.6,11,0,0
C-Plus-Plus_math_eratosthenes.cpp,cpp,118,15,48,0.4067796610169492,33.80582524271845,81,0,5,29,0,2,3,0,1,0,2,23.333333333333332,31,0,0
C-Plus-Plus_math_eulers_totient_function.cpp,cpp,80,7,42,0.525,29.273972602739725,80,0,3,25,0,2,2,0,1,0,9,5.142857142857143,18,0,0
C-Plus-Plus_math_extended_euclid_algorithm.cpp,cpp,97,7,39,0.4020618556701031,27.477777777777778,86,0,2,18,0,3,1,0,1,0,0,7.833333333333333,16,0,0
C-Plus-Plus_math_factorial.cpp,cpp,60,4,30,0.5,26.714285714285715,79,0,2,15,0,2,0,0,1,0,7,9.666666666666666,17,0,0
C-Plus-Plus_math_factorial_memoization.cpp,cpp,65,6,30,0.46153846153846156,32.54237288135593,81,0,3,20,1,1,0,0,1,0,5,7.75,15,0,0
C-Plus-Plus_math_fast_power.cpp,cpp,93,13,27,0.2903225806451613,29.85,81,0,4,17,0,6,2,0,1,3,5,8.666666666666666,20,0,0
C-Plus-Plus_math_fibonacci.cpp,cpp,67,5,35,0.5223880597014925,27.774193548387096,74,0,2,14,0,1,0,0,1,0,4,9.25,22,0,0
C-Plus-Plus_math_fibonacci_fast.cpp,cpp,178,9,41,0.2303370786516854,34.89940828402367,94,0,11,102,0,2,0,1,1,0,172,42.0,105,1,0
C-Plus-Plus_math_fibonacci_large.cpp,cpp,85,10,16,0.18823529411764706,41.586666666666666,81,0,6,13,0,3,1,0,1,0,18,27.5,44,0,0
C-Plus-Plus_math_fibonacci_matrix_exponentiation.cpp,cpp,116,6,24,0.20689655172413793,32.70909090909091,81,0,13,21,0,1,11,0,1,10,12,27.333333333333332,60,1,0
C-Plus-Plus_math_fibonacci_sum.cpp,cpp,140,15,55,0.39285714285714285,30.448,84,0,9,30,0,2,0,0,1,0,6,14.142857142857142,65,1,0
C-Plus-Plus_math_finding_number_of_digits_in_a_number.cpp,cpp,103,10,47,0.4563106796116505,35.70967741935484,120,1,2,26,0,2,1,0,1,0,11,10.0,13,0,0
C-Plus-Plus_math_gcd_iterative_euclidean.cpp,cpp,58,8,14,0.2413793103448276,28.2,79,0,2,8,0,3,1,1,1,0,14,17.0,23,0,0
C-Plus-Plus_math_gcd_of_n_numbers.cpp,cpp,114,7,50,0.43859649122807015,30.46728971962617,81,0,1,19,0,4,1,0,1,0,19,26.0,56,1,0
C-Plus-Plus_math_gcd_recursive_euclidean.cpp,cpp,52,6,17,0.3269230769230769,26.869565217391305,79,0,2,10,0,6,0,1,1,0,14,15.5,20,0,0
C-Plus-Plus_math_integral_approximation.cpp,cpp,136,9,51,0.375,43.06299212598425,81,0,5,28,0,0,1,0,1,1,37,30.666666666666668,49,0,0
C-Plus-Plus_math_integral_approximation2.cpp,cpp,218,29,124,0.5688073394495413,38.75132275132275,81,0,9,31,0,8,2,0,1,1,6,49.0,79,2,0
C-Plus-Plus_math_inv_sqrt.cpp,cpp,103,10,49,0.47572815533980584,42.75268817204301,101,1,10,33,0,1,0,0,1,0,18,12.25,17,0,0
C-Plus-Plus_math_iterative_factorial.cpp,cpp,123,16,53,0.43089430894308944,29.037383177570092,79,0,4,20,0,1,1,1,1,0,14,21.666666666666668,39,0,0
C-Plus-Plus_math_largest_power.cpp,cpp,77,10,33,0.42857142857142855,29.28358208955224,89,0,2,17,0,0,1,0,1,1,4,13.0,18,0,0
C-Plus-Plus_math_large_factorial.cpp,cpp,118,18,91,0.7711864406779662,33.7,81,0,5,21,0,5,5,0,1,0,10,25.0,27,0,0
C-Plus-Plus_math_lcm_sum.cpp,cpp,100,12,34,0.34,31.886363636363637,79,0,4,26,0,1,5,0,1,0,7,6.5,32,0,0
C-Plus-Plus_math_least_common_multiple.cpp,cpp,81,9,28,0.345679012345679,31.875,81,0,4,16,0,4,0,0,1,0,16,12.0,22,0,0
C-Plus-Plus_math_linear_recurrence_matrix.cpp,cpp,373,26,218,0.5844504021447721,42.5014409221902,104,2,15,62,0,4,7,0,1,0,14,104.0,158,2,0
C-Plus-Plus_math_magic_number.cpp,cpp,81,7,37,0.4567901234567901,33.054054054054056,81,0,2,10,0,2,0,0,1,0,8,13.666666666666666,20,0,0
C-Plus-Plus_math_miller_rabin.cpp,cpp,186,10,74,0.3978494623655914,33.22159090909091,81,0,6,26,0,11,5,0,1,0,6,15.571428571428571,29,0,0
C-Plus-Plus_math_modular_division.cpp,cpp,114,5,60,0.5263157894736842,34.678899082568805,80,0,3,27,0,2,1,0,1,0,8,22.666666666666668,47,0,0
C-Plus-Plus_math_modular_exponentiation.cpp,cpp,89,7,41,0.4606741573033708,29.073170731707318,79,0,3,21,0,2,1,0,1,0,8,16.0,27,0,0
C-Plus-Plus_math_modular_inverse_fermat_little_theorem.cpp,cpp,140,6,81,0.5785714285714286,31.15671641791045,95,0,1,26,0,4,3,0,1,0,13,6.2,61,1,0
C-Plus-Plus_math_modular_inverse_simple.cpp,cpp,61,8,26,0.4262295081967213,28.69811320754717,75,0,2,8,0,0,1,0,1,0,4,5.8,15,0,0
C-Plus-Plus_math_ncr_modulo_p.cpp,cpp,195,16,72,0.36923076923076925,33.44134078212291,81,0,13,39,2,6,3,0,1,1,33,39.0,111,1,0
C-Plus-Plus_math_number_of_positive_divisors.cpp,cpp,83,7,46,0.5542168674698795,38.64473684210526,84,0,3,12,0,2,2,0,1,1,7,7.333333333333333,30,0,0
C-Plus-Plus_math_n_bonacci.cpp,cpp,107,5,45,0.4205607476635514,31.441176470588236,81,0,4,20,1,2,2,0,1,0,17,23.333333333333332,37,0,0
C-Plus-Plus_math_n_choose_r.cpp,cpp,81,3,40,0.49382716049382713,30.166666666666668,81,0,3,17,0,1,1,0,1,1,7,13.25,27,0,0
C-Plus-Plus_math_perimeter.cpp,cpp,287,32,87,0.30313588850174217,39.88235294117647,81,0,7,49,0,0,0,0,1,0,22,76.0,137,2,0
C-Plus-Plus_math_power_for_huge_numbers.cpp,cpp,90,12,46,0.5111111111111111,26.91025641025641,72,0,2,4,0,1,5,0,1,3,6,17.0,22,0,0
C-Plus-Plus_math_power_of_two.cpp,cpp,106,15,52,0.49056603773584906,30.956043956043956,81,0,2,13,0,3,0,0,1,1,4,12.5,19,0,0
C-Plus-Plus_math_primes_up_to_billion.cpp,cpp,36,4,33,0.9166666666666666,27.40625,71,0,4,4,0,3,2,0,1,0,3,10.5,11,0,0
C-Plus-Plus_math_prime_factorization.cpp,cpp,78,16,56,0.717948717948718,27.919354838709676,75,0,3,8,0,4,6,0,1,4,1,14.0,16,0,0
C-Plus-Plus_math_prime_numbers.cpp,cpp,41,2,17,0.4146341463414634,24.333333333333332,59,0,4,5,0,3,3,0,1,1,0,14.0,20,0,0
C-Plus-Plus_math_quadratic_equations_complex_numbers.cpp,cpp,189,17,68,0.35978835978835977,36.93023255813954,79,0,14,34,0,3,0,1,1,0,10,25.4,55,1,0
C-Plus-Plus_math_realtime_stats.cpp,cpp,193,31,93,0.48186528497409326,33.74691358024691,77,0,9,35,2,2,3,0,1,4,3,46.666666666666664,80,1,0
C-Plus-Plus_math_sieve_of_eratosthenes.cpp,cpp,122,11,50,0.4098360655737705,37.027027027027025,81,0,8,15,0,2,3,0,1,0,3,27.333333333333332,49,0,0
C-Plus-Plus_math_sqrt_double.cpp,cpp,49,2,26,0.5306122448979592,26.78723404255319,77,0,4,8,0,3,1,0,1,1,4,11.0,24,0,0
C-Plus-Plus_math_string_fibonacci.cpp,cpp,90,12,34,0.37777777777777777,26.17948717948718,80,0,3,7,0,2,5,0,1,1,5,17.333333333333332,33,0,0
C-Plus-Plus_math_sum_of_binomial_coefficient.cpp,cpp,67,8,30,0.44776119402985076,30.508474576271187,88,0,1,16,0,0,0,0,1,0,3,10.666666666666666,17,0,0
C-Plus-Plus_math_sum_of_digits.cpp,cpp,72,5,37,0.5138888888888888,24.34328358208955,71,0,2,13,0,1,1,0,1,0,6,6.2,12,0,0
C-Plus-Plus_math_vector_cross_product.cpp,cpp,132,7,88,0.6666666666666666,35.16,81,0,7,22,0,0,0,0,1,0,1,19.0,36,0,0
C-Plus-Plus_math_volume.cpp,cpp,238,27,81,0.3403361344537815,38.75355450236967,80,0,1,36,0,0,0,0,1,0,21,61.666666666666664,101,2,0
C-Plus-Plus_numerical_methods_babylonian_method.cpp,cpp,98,19,58,0.5918367346938775,35.0253164556962,92,0,3,13,0,0,2,0,1,1,9,16.666666666666668,25,0,0
C-Plus-Plus_numerical_methods_bisection_method.cpp,cpp,75,10,63,0.84,31.323076923076922,80,0,4,14,0,3,2,0,1,2,0,8.2,33,0,0
C-Plus-Plus_numerical_methods_brent_method_extrema.cpp,cpp,216,34,65,0.30092592592592593,31.23076923076923,79,0,4,43,0,17,1,0,1,2,2,21.666666666666668,87,1,0
C-Plus-Plus_numerical_methods_composite_simpson_rule.cpp,cpp,206,17,99,0.48058252427184467,41.5026455026455,81,0,6,43,0,4,2,0,1,2,10,31.75,66,1,0
C-Plus-Plus_numerical_methods_durand_kerner_roots.cpp,cpp,340,46,186,0.5470588235294118,38.085034013605444,123,2,10,56,0,15,16,0,1,7,17,29.0,75,1,0
C-Plus-Plus_numerical_methods_false_position.cpp,cpp,128,4,56,0.4375,32.11290322580645,81,0,16,22,0,10,1,0,1,1,2,23.0,63,1,0
C-Plus-Plus_numerical_methods_fast_fourier_transform.cpp,cpp,165,27,94,0.5696969696969697,36.45652173913044,143,1,8,14,0,3,4,0,1,2,5,32.0,49,0,0
C-Plus-Plus_numerical_methods_gaussian_elimination.cpp,cpp,76,10,74,0.9736842105263158,32.59090909090909,78,0,4,6,0,4,11,0,1,1,0,59.0,59,1,0
C-Plus-Plus_numerical_methods_golden_search_extrema.cpp,cpp,151,29,61,0.40397350993377484,33.42622950819672,81,0,4,33,0,3,1,0,1,0,2,11.0,33,0,0
C-Plus-Plus_numerical_methods_gram_schmidt.cpp,cpp,290,16,91,0.3137931034482759,33.40510948905109,81,0,10,21,0,11,20,0,1,21,28,46.0,128,2,0
C-Plus-Plus_numerical_methods_inverse_fast_fourier_transform.cpp,cpp,159,30,84,0.5283018867924528,37.44186046511628,86,0,12,15,0,3,4,0,1,2,5,31.666666666666668,52,1,0
C-Plus-Plus_numerical_methods_lu_decompose.cpp,cpp,90,13,46,0.5111111111111111,33.42857142857143,81,0,4,24,0,0,4,0,1,2,4,13.5,23,0,0
C-Plus-Plus_numerical_methods_midpoint_integral_method.cpp,cpp,199,17,94,0.4723618090452261,41.472527472527474,80,0,4,44,0,2,2,0,1,2,9,34.25,74,1,0
C-Plus-Plus_numerical_methods_newton_raphson_method.cpp,cpp,68,10,51,0.75,28.0,81,0,3,17,0,1,1,0,1,2,2,5.2,18,0,0
C-Plus-Plus_numerical_methods_ode_forward_euler.cpp,cpp,211,25,138,0.6540284360189573,36.333333333333336,121,2,6,38,0,6,4,0,1,4,1,17.285714285714285,59,1,0
C-Plus-Plus_numerical_methods_ode_midpoint_euler.cpp,cpp,214,27,135,0.6308411214953271,35.3903743315508,122,1,6,39,0,6,4,0,1,4,1,18.0,64,1,0
C-Plus-Plus_numerical_methods_ode_semi_implicit_euler.cpp,cpp,211,25,132,0.6255924170616114,36.31182795698925,127,1,7,38,0,6,4,0,1,4,1,17.857142857142858,63,1,0
C-Plus-Plus_numerical_methods_qr_decomposition.cpp,cpp,58,12,10,0.1724137931034483,31.108695652173914,77,0,3,12,0,2,3,0,1,3,0,28.0,28,0,0
C-Plus-Plus_numerical_methods_qr_eigen_values.cpp,cpp,284,37,144,0.5070422535211268,35.23076923076923,80,0,11,44,0,8,16,0,1,11,9,16.333333333333332,80,1,0
C-Plus-Plus_numerical_methods_rungekutta.cpp,cpp,133,15,68,0.5112781954887218,34.516949152542374,81,0,4,19,0,0,1,0,1,2,3,117.0,117,1,0
C-Plus-Plus_numerical_methods_successive_approximation.cpp,cpp,40,5,33,0.825,25.742857142857144,74,0,2,8,0,0,2,0,1,0,1,5.5,19,0,0
C-Plus-Plus_operations_on_datastructures_array_left_rotation.cpp,cpp,174,8,63,0.3620689655172414,31.849397590361445,89,0,8,31,0,1,5,0,1,2,5,34.0,86,1,0
C-Plus-Plus_operations_on_datastructures_array_right_rotation.cpp,cpp,175,8,64,0.3657142857142857,31.952095808383234,90,0,8,31,0,1,5,0,1,2,8,34.0,86,1,0
